Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code,Sentiment
70726,2024-12-30,Other price sensitive information,"
ALKALOID AD Skopje -
Financial calendar
Date* Event/Report Type**
24.2. – 2.3.2025 Release - Unaudited stand-alone and consolidated financial
statements and performance analyses for Jan-Dec 2024
28.2. – 6.3.2025 Public call for Annual Shareholders Meeting
28.2. – 6.3.2025 Release - Annual Shareholders Meeting materials
1.4. – 7.4.2025 Annual Shareholders Meeting
1.4. – 7.4.2025 Decision on distribution of profit for 2024
1.4. – 7.4.2025 2024 Dividend Calendar
1.4. – 7.4.2025 Release - Audited financial statements for 2024
24.4. – 30.4.2025 Release - Unaudited stand-alone and consolidated income
statements and performance analyses for Jan-Mar 2025
25.7. – 31.7.2025 Release - Unaudited stand-alone and consolidated financial
statements and performance analyses for Jan-Jun 2025
27.10. – 2.11.2025 Release - Unaudited stand-alone and consolidated income
statements and performance analyses for Jan-Sep 2025
25.12. – 31.12.2025 Release – 2026 Business Plan
* Dates are estimated and may be subject to change
** All reports will be published on the SEI-NET system on the Macedonian Stock Exchange (www.mse.mk) and on
the Alkaloid AD Skopje corporate web-page in „About Investors“ (www.alkaloid.com.mk)",Алкалоид АД Скопје,ALK,Neutral
70723,2024-12-27,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70721.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/makpetrol-ad-skopje,Макпетрол АД Скопје,MAK,Neutral
66959,2024-03-12,Non-audited financial statements 01.01. - 31.12.,Debarski bani - Capa AD Debar published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Дебарски бањи - Цапа АД Дебар,DEBA,Neutral
66940,2024-03-11,Non-audited financial statements 01.01. - 31.12.,Angropromet Tikvesanka AD Kavadarci published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Ангропромет Тиквешанка АД Кавадарци,APTK,Neutral
70722,2024-12-27,Draft decisions for the shareholders meeting,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70720.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/ttk-banka-ad-skopje,ТТК Банка АД Скопје,TTK,Neutral
66935,2024-03-11,Non-audited financial statements 01.01. - 31.12.,SN Osiguritelen Broker AD Bitola published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,СН Осигурителен Брокер АД Битола,SNBT,Neutral
70719,2024-12-27,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70718.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/makpetrol-ad-skopje,Макпетрол АД Скопје,MAK,Neutral
66932,2024-03-08,Non-audited financial statements 01.01. - 31.12.,TEAL AD Tetovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,ТЕАЛ АД Тетово,TEAL,Neutral
70717,2024-12-27,Changes in the managing bodies,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70716.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/unibanka-ad-skopje,УНИ Банка АД Скопје ,BAB,Neutral
66927,2024-03-08,Non-audited financial statements 01.01. - 31.12.,Zito Polog AD Tetovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Жито Полог АД Тетово,ZPOG,Neutral
70713,2024-12-26,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70712.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/nova-stokovna-kuka-ad-strumica,Нова стоковна куќа АД Струмица,NOSK,Neutral
66922,2024-03-07,Non-audited financial statements 01.01. - 31.12.,RZ Inter-Transsped AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,РЖ Интер-Трансшпед АД Скопје,RZIT,Neutral
70711,2024-12-25,Changes in the managing bodies,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70710.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/ttk-banka-ad-skopje,ТТК Банка АД Скопје,TTK,Neutral
66901,2024-03-06,Non-audited financial statements 01.01. - 31.12.,Agromehanika AD Skopje published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Агромеханика АД Скопје,AMEH,Neutral
70709,2024-12-25,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70707.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/makedonijaturist-ad-skopje,Македонијатурист АД Скопје,TUM,Neutral
70708,2024-12-25,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70706.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/makedonijaturist-ad-skopje,Македонијатурист АД Скопје,TUM,Neutral
66899,2024-03-06,Non-audited financial statements 01.01. - 31.12.,Sileks AD Kratovo published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Силекс АД Кратово,SIL,Neutral
70705,2024-12-25,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70703.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/fakom-ad-skopje,Факом АД Скопје,FAKM,Neutral
66880,2024-03-04,Non-audited financial statements 01.01. - 31.12.,Grozd AD Strumica published non-audited financial statements for the period 01.01. - 31.12.This is an automatically generated information.,Грозд АД Струмица,GRZD,Neutral
