Document_ID,Publication_date,Title,Text_Content,Company_Name,Company_Code
70012,2024-10-24,Non-audited profit&loss account 01.01. - 30.09.,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70010.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/vabtek-mzt-ad-skopje,Вабтек МЗТ АД Скопје,MZH
67139,2024-03-27,Other decisions of the shareholders meeting,"
	 

	Other decisions of the Shareholders Meeting - 27.03.2024

	 

Pursuant to article 48 of the Statute of Komercijalna banka AD Skopje, the
Assembly of the Bank at its meeting held on 27.03.2024, passed
D E C I S I O N
on adopting of the Annual Report
of Komercijalna banka AD Skopje for 2023
Article 1
The annual report of Komercijalna banka AD Skopje, for 2023, has been
adopted, according to:
1. Balance Sheet as at 31.12.2023,
2. Income Statement from 01.01. to 31.12.2023.
Article 2
The statements given in the Balance Sheet as at 31.12.2023 are as
follows:
- Assets MKD 163.606.646.957
- Liabilities and equity MKD 163.606.646.957
Article 3
In the Income Statement for the period from 01.01. to 31.12.2023 the
income is MKD 8.584.435.818 and the expenses are MKD 4.671.788.355 or a
profit before tax of MKD 3.912.647.463. After calculation of the income tax in the
amount of MKD 331.214.110, the profit after tax in the amount of MKD
3.581.433.353 is undistributed.
Article 4
This Decision is in effect from the date of its adoption.
BANK’S ASSEMBLY
CHAIRMAN
Mihajlo Mihajlovski",Комерцијална Банка АД Скопје,KMB
70004,2024-10-22,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70002.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/ading-ad--skopje,Адинг АД Скопје,ADI
70003,2024-10-22,Non-audited profit&loss account 01.01. - 30.09.,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/70001.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/ading-ad--skopje,Адинг АД Скопје,ADI
70000,2024-10-22,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/69999.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/okta-ad-skopje,ОКТА АД Скопје,OKTA
69997,2024-10-21,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/69996.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/okta-ad-skopje,ОКТА АД Скопје,OKTA
69992,2024-10-18,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/69979.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/arcelormittal-(crm)-ad-skopje,Либерти АД Скопје,RZV
69991,2024-10-18,Non-audited profit&loss account 01.01. - 30.09.,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/69978.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/arcelormittal-(crm)-ad-skopje,Либерти АД Скопје,RZV
69990,2024-10-18,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/69972.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/okta-ad-skopje,ОКТА АД Скопје,OKTA
69989,2024-10-18,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/69973.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/nova-stokovna-kuka-ad-strumica,Нова стоковна куќа АД Струмица,NOSK
69988,2024-10-18,Other price sensitive information,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/69969.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/interpromet-ad-tetovo,Интерпромет АД Тетово,INPR
69987,2024-10-18,Non-audited profit&loss account 01.01. - 30.09.,This is automaticaly generated document. The original document can be found on the following link:https://seinet.com.mk/document/69968.For more details about issuer of this document please visit the following link:https://www.mse.mk/en/issuer/interpromet-ad-tetovo,Интерпромет АД Тетово,INPR
65400,2023-09-26,Other price sensitive information,"
	 

	Komercijalna Banka AD Skopje informs the public that it is considering the possibility of accession of Stopanska Banka AD Bitola and therefore will contact the management of Stopanska Banka AD Bitola for initial exchange of information.

	At this early stage the procedure is not intended to be an offer for accession and in no way it is binding, except to express an initial interest in the previous procedure to obtain information that would determine a possible future intent for accession. The actual Due Diligence will be conducted after adoption of Annual Accounts for 2023 by the shareholders assemblies of both banks in 2024. 

	Therefore, this Announcement should not be perceived as an official Intent for accession of Stopanska Banka AD Bitola by Komercijalna Banka AD Skopje.

	 
",Комерцијална Банка АД Скопје,KMB
68652,2024-05-29,Other decisions of the shareholders meeting,"
	NLB Banka AD Skopje at the Annual Shareholders Assembly held on May 29, 2024, adopted the following Decisions:

	 

Annual Shareholders Assembly of NLB Banka AD Skopje
Proposal-Decision on Election of the Chairman of the Assembly.
Pursuant to Article 48-a of the Statute of NLB Banka AD Skopje, the Assembly of NLB Banka AD Skopje adopted
the following:
Decision on the election of the Chairman of the Assembly
1. As Chairman of the Annual Shareholders Assembly, the shareholder Nova Ljubljanska Banka d.d.
Ljubljana through attorney Branko Radojčić shall be appointed;
2. The mandate of the Chairman lasts until the election of the chairman of the next Assembly.
3. This decision shall enter into force on the day of its adoption.
In Skopje, 29.05.2024
The decision shall be submitted to:
Secretariat
Chairman
of the Annual Shareholders Assembly
of NLB Banka AD Skopje
2",НЛБ Банка АД Скопје,TNB
68639,2024-05-29,Other price sensitive information,"
	 

	Pursuant to article 33 of the Listing Rules of the Macedonian Stock Exchange, Komercijalna Banka AD Skopje announces that National Bank of the Republic of North Macedonia has issued its consents for appointment of Mrs. Aleksandra Maksimosvka Stojkova, Mr. Vanco Cifliganec, Mr. Goran Antevski, Mr. Saso Naumoski, M. Fatmir Etemi, Mrs. Ivana Milkovska simeva and Mr. Petar Tegovski for members of the Bank’s Supervisory Board with four year mandate, appointed under the Decision made by the Shareholders Assembly of the Bank held on March 27, 2024.

	 
",Комерцијална Банка АД Скопје,KMB
